,short_name,total
15780,Park Yong Ji,46.333333333333336
14391,J. Björkman,46.0
16423,J. Hugonet,46.0
9190,P. Diaw,46.0
18013,M. Kusu,46.0
11432,D. Undav,46.0
10353,J. Pigott,46.0
11100,V. Damașcan,46.0
14938,L. Borri,46.0
14936,M. Temp,46.0
6751,K. Sierhuis,46.0
16307,O. Thychosen,46.0
7025,A. Said,46.0
14389,M. Drennan,46.0
17406,Z. Duncan,46.0
18010,J. Baxter,46.0
16419,S. Jamieson,46.0
8944,A. Petre,46.0
8609,L. Ruiz,46.0
4322,K. Zohore,46.0
17650,L. Green-Birch,46.0
12623,L. Erwin,46.0
14464,Sergio,46.0
9396,Hwang Hyun Soo,46.0
11987,D. McMillan,46.0
16450,T. Sinclair,46.0
11021,R. Piccoli,46.0
15117,A. Moreno,46.0
17156,A. Mikkelsen,46.0
9167,C. Omoigui,46.0
12679,M. Grösch,46.0
13325,A. Sagna,46.0
17210,J. Stott,46.0
17208,E. Suliman,46.0
15135,Kim Han Gil,46.0
18096,B. Arapovic,46.0
12327,Leandro Cardoso,46.0
14099,T. Reithmeir,46.0
15357,Y. Baret,46.0
18098,T. Purrington,46.0
14201,Prendes,46.0
16585,O. Ünlüçifçi,46.0
13327,Diogo Almeida,46.0
14440,Ko Tae Won,46.0
11706,K. Woolery,46.0
18100,O. Villadsen,46.0
17735,Liu Jing,46.0
11983,R. Bowman,46.0
7626,J. Parraguez,46.0
10337,S. Gassama,46.0
18215,R. Miranda,46.0
14499,S. Wilson,46.0
6207,S. Mugoša,46.0
15052,L. Contin,46.0
16962,M. Troonbeeckx,46.0
17493,A. Garattoni,46.0
17579,K. Rozmus,46.0
14880,A. Angulo,46.0
14700,P. Mukairu,46.0
14964,J. Finnerty,46.0
9904,J. Carbonero,46.0
16738,P. Campos,46.0
16983,S. Schwarz,46.0
18208,S. Alic,46.0
14586,K. Al Kaabi,46.0
10399,M. Parra,46.0
2800,Marcão,46.0
12635,A. Madu,46.0
8702,S. Nagasawa,46.0
17970,R. Adebisi,46.0
10524,F. Margiotta,46.0
13694,J. Albert,46.0
17558,M. Al Sharimi,46.0
10521,S. Skålevik,46.0
9966,W. Ponce,46.0
8525,S. Makienok,46.0
17967,H. Hopper,46.0
14615,Liu Yi,46.0
18078,L. Bradley,46.0
17517,H. McKirdy,46.0
11488,I. Sissoko,46.0
14658,V. Kušej,46.0
12962,L. Legge,46.0
5592,M. Riquelme,46.0
6224,B. Fernández,46.0
16740,A. Konte,46.0
16284,G. Deac,46.0
16133,L. Fontanesi,46.0
13222,V. Ozornwafor,46.0
16180,Y. Ben El-Mhanni,46.0
10629,P. Sané,46.0
15687,R. Behounek,46.0
17363,L. Brook,46.0
16472,J. Löfgren,46.0
13381,M. Svoboda,46.0
15330,X. Amaechi,46.0
14735,Liu Ruofan,46.0
10407,M. Eisa,46.0
14330,S. Johansen,46.0
7182,A. Keita,46.0
16156,L. Ríos,46.0
5865,C. Strandberg,46.0
16157,S. Hostikka,46.0
17799,M. Knudsen,46.0
15484,L. Edwards,46.0
16725,A. Obando,46.0
10426,Jin Seong Wook,46.0
16389,J. McAtee,46.0
13808,B. Graham,46.0
9650,A. Cook,46.0
16455,C. Rowan,45.666666666666664
13208,R. Uldrikis,45.666666666666664
11798,J. Riquett,45.666666666666664
15398,Y. Fortune,45.666666666666664
15663,A. Di Grazia,45.666666666666664
15096,R. Coughlan,45.666666666666664
17243,L. Colville,45.666666666666664
18275,Zhang Wei,45.666666666666664
8735,K. Behrens,45.666666666666664
12316,B. Ngissah,45.666666666666664
9789,S. Varas,45.666666666666664
13177,J. Villalba,45.666666666666664
13235,V. Gyökeres,45.666666666666664
12555,T. Hilliard-Arce,45.666666666666664
17794,R. Wikström,45.666666666666664
15643,A. Camara,45.666666666666664
17229,D. Liessens,45.666666666666664
15677,A. de Jong,45.666666666666664
10891,T. Thiele,45.666666666666664
17539,Li Chenglong,45.666666666666664
16492,C. Barrios,45.666666666666664
13900,A. Al Khaibari,45.666666666666664
13020,C. Amaya,45.666666666666664
17055,Ji Xiaoxuan,45.666666666666664
13453,J. Victoria,45.666666666666664
13837,A. Mehmeti,45.666666666666664
12056,R. Dadashov,45.666666666666664
15310,A. Boroughbridge,45.666666666666664
13475,L. Cuppone,45.666666666666664
11548,Edu Espiau,45.666666666666664
11251,F. Sgarbi,45.666666666666664
5815,A. Bareiro,45.666666666666664
17485,F. Al Tryes,45.666666666666664
12174,D. Loader,45.666666666666664
13496,D. Agyei,45.666666666666664
16980,C. Pájaro,45.666666666666664
13727,T. Rotter,45.666666666666664
7110,L. Ospina,45.666666666666664
16792,R. Akbari,45.666666666666664
15202,S. Neurauter,45.666666666666664
16803,A. Alsanati,45.666666666666664
16805,P. Grauschopf,45.666666666666664
15507,A. Seko,45.666666666666664
5683,I. Niane,45.666666666666664
11378,D. Hanslik,45.666666666666664
7486,A. Galabinov,45.666666666666664
13616,H. Smith,45.666666666666664
8631,Sandro Lima,45.666666666666664
17637,N. Alexandersson,45.666666666666664
13285,T. Buhagiar,45.666666666666664
18194,D. Collander,45.666666666666664
16505,S. Mensah,45.666666666666664
18258,L. Collins,45.666666666666664
17736,S. Abdullah,45.666666666666664
4538,G. Litteri,45.666666666666664
17159,D. Politic,45.666666666666664
11022,R. Brewster,45.666666666666664
12786,S. Bauer,45.666666666666664
18171,J. Starbuck,45.666666666666664
16568,E. Jiménez,45.666666666666664
12552,P. Šafranko,45.666666666666664
17694,A. Linguet,45.666666666666664
17141,K. Adedoyin,45.666666666666664
12256,F. Colidio,45.666666666666664
17122,R. Campbell-Gordon,45.666666666666664
11068,M. Nazarit,45.666666666666664
11077,M. Kiprit,45.666666666666664
11652,M. Evouna,45.666666666666664
11109,O. Akgün,45.666666666666664
16636,R. Grecu,45.666666666666664
7611,N. Mazzola,45.666666666666664
17644,M. Bildøy,45.666666666666664
13927,A. Pelvas,45.666666666666664
11157,N. Bazan,45.666666666666664
11162,D. Valencia,45.666666666666664
17093,B. Kirdar,45.666666666666664
13366,A. Ghareeb,45.666666666666664
14072,I. Atanga,45.666666666666664
16090,D. Udoh,45.666666666666664
12425,M. Tall,45.666666666666664
18080,A. Randell,45.666666666666664
15814,C. Beardsley,45.666666666666664
10240,Sergio Buenacasa,45.666666666666664
9231,Marcelo Djaló,45.666666666666664
9474,Lukian,45.666666666666664
17908,J. Bainbridge,45.666666666666664
7714,Hugo Duro,45.666666666666664
10753,Yang Xu,45.666666666666664
7918,Chris Ramos,45.666666666666664
16196,M. Rouzies,45.666666666666664
18006,S. Laitinen,45.666666666666664
8103,X. Arreaga,45.666666666666664
9447,J. Correa,45.666666666666664
18012,B. Sarpong-Wiredu,45.666666666666664
18134,Huang Cong,45.666666666666664
6745,I. Šaponjić,45.666666666666664
10684,G. Zakuani,45.666666666666664
15917,R. Kehr,45.666666666666664
12687,S. Pino,45.666666666666664
12385,G. Vrioni,45.666666666666664
15909,F. Greilinger,45.666666666666664
12371,J. Nuttall,45.666666666666664
15878,J. Romero,45.666666666666664
10445,M. Boben,45.666666666666664
15884,M. Vroman,45.666666666666664
16035,K. Sadiki,45.666666666666664
10484,Y. Otubanjo,45.666666666666664
14671,B. Bida,45.666666666666664
12433,L. Gordon,45.666666666666664
16336,F. Melivilo,45.666666666666664
9288,C. Wyke,45.666666666666664
14888,V. Danale,45.666666666666664
14302,C. Pepe,45.666666666666664
10494,K. Jackson,45.666666666666664
17810,A. Antunes,45.666666666666664
14965,B. Njie,45.333333333333336
12449,Gabri Salazar,45.333333333333336
8334,M. Roman,45.333333333333336
13326,Ballarin,45.333333333333336
18181,B. Shabani,45.333333333333336
9974,Raul Asencio,45.333333333333336
14442,O. Hawsawi,45.333333333333336
14054,R. Hepburn-Murphy,45.333333333333336
17116,M. Skrzypczak,45.333333333333336
14447,C. Găină,45.333333333333336
16864,P. Okonkwo,45.333333333333336
5578,F. Adi,45.333333333333336
13577,Rubén López,45.333333333333336
10038,A. Ueda,45.333333333333336
17684,S. Lathouwers,45.333333333333336
18025,O. Ashley,45.333333333333336
15270,T. Nichols,45.333333333333336
10184,N. Briasco,45.333333333333336
12103,C. Tarragona,45.333333333333336
12764,T. Davies,45.333333333333336
18043,I. Bancé,45.333333333333336
11751,O. Ademi,45.333333333333336
10352,D. Cole,45.333333333333336
16518,S. Todd,45.333333333333336
10705,F. Cosenza,45.333333333333336
14402,A. Mohammad,45.333333333333336
15935,S. Grønli,45.333333333333336
11437,C. Neguț,45.333333333333336
9383,I. Bulos,45.333333333333336
12553,Liu Yiming,45.333333333333336
17729,J. McClelland,45.333333333333336
13096,M. Mihalache,45.333333333333336
9701,Y. Qasmi,45.333333333333336
11478,C. Greger,45.333333333333336
16928,R. Blanco,45.333333333333336
12023,A. Sarr,45.333333333333336
17615,J. Helliwell,45.333333333333336
17608,F. Preston,45.333333333333336
16999,L. Grabovac,45.333333333333336
11268,R. Espejord,45.333333333333336
10541,U. Bonnet,45.333333333333336
8634,F. Ben Youssef,45.333333333333336
11530,R. Williams,45.333333333333336
15552,C. Bîrnoi,45.333333333333336
17591,F. Solimando,45.333333333333336
13751,D. Valencia,45.333333333333336
12654,J. Yates,45.333333333333336
11526,O. Sowunmi,45.333333333333336
10537,A. Kubalas,45.333333333333336
11513,H. Hansen,45.333333333333336
11504,A. Pierre,45.333333333333336
2873,R. Glatzel,45.333333333333336
17989,A. Titi,45.333333333333336
16742,T. Pawlson,45.333333333333336
8515,S. Winnall,45.333333333333336
16739,D. Revan,45.333333333333336
10527,F. Barceló,45.333333333333336
13950,A. Benga,45.333333333333336
15596,H. Shoji,45.333333333333336
16841,J. Scholz,45.333333333333336
12665,K. Yoshino,45.333333333333336
8936,P. Schmidt,45.333333333333336
16167,M. Stefandl,45.333333333333336
14988,J. Jiménez,45.333333333333336
8911,Y. Bnou-Marzouk,45.333333333333336
18226,J. Rengifo,45.333333333333336
11229,M. Gómez,45.333333333333336
15486,N. Sheron,45.333333333333336
17375,B. Kimpioka,45.333333333333336
17017,J. Olufsen,45.333333333333336
11250,D. Wenzel-Halls,45.333333333333336
8441,T. Elliott,45.333333333333336
8096,C. Colmán,45.333333333333336
16889,M. Zeroual,45.333333333333336
13169,V. Bondar,45.333333333333336
10954,J. García,45.333333333333336
15867,R. Jayaraman,45.333333333333336
18145,J. Curran,45.333333333333336
8156,J. Stockley,45.333333333333336
12704,M. Ferrier,45.333333333333336
14832,V. Arboleda,45.333333333333336
15819,K. Browne,45.333333333333336
10310,L. Klemenz,45.333333333333336
17348,Liu Le,45.333333333333336
14187,C. Blackett-Taylor,45.333333333333336
14840,F. Garcés,45.333333333333336
13154,A. Pululu,45.333333333333336
14308,G. Ray,45.333333333333336
14360,W. Aimson,45.333333333333336
14243,L. Lemoine,45.333333333333336
10860,I. Ouédraogo,45.333333333333336
9783,I. Díaz,45.333333333333336
17831,S. McNamee,45.333333333333336
17276,S. Sprečaković,45.333333333333336
5064,G. Giakoumakis,45.333333333333336
8192,Raphael Silva,45.333333333333336
10330,M. Kolar,45.333333333333336
17778,Ge Zhen,45.333333333333336
4468,M. Ardemagni,45.0
17080,U. Vasic,45.0
10982,D. Diaw,45.0
14731,M. Ndjoli,45.0
16299,Danny Esteves,45.0
10499,V. Vermeij,45.0
15592,K. Rowles,45.0
17642,M. Bogacz,45.0
14386,M. Rodin,45.0
11781,Han Hee Hoon,45.0
14245,José Alonso,45.0
12705,K. Junker,45.0
11004,M. Iida,45.0
17807,L. D'Arrigo,45.0
14664,F. Hartmann,45.0
17670,F. Barragán,45.0
9196,J. Nietfeld,45.0
6124,Douglas Tanque,45.0
10124,S. Demhasaj,45.0
13724,E. Guerrero,45.0
15472,A. Al Saluli,45.0
13403,G. Miller,45.0
16437,E. Toal,45.0
15891,T. Barbet,45.0
16204,L. Jones,45.0
9357,O. Abdeldjelil,45.0
16475,V. Gembalies,45.0
11813,K. Hattori,45.0
17434,K. Struski,45.0
12366,T. Alberti,45.0
17551,Y. Ono,45.0
18116,I. Salou,45.0
13902,D. Fofana,45.0
16817,K. Guessoum,45.0
13895,J. García,45.0
5427,P. Škuletić,45.0
16332,K. Juraszek,45.0
13730,M. Pato,45.0
7460,N. Proschwitz,45.0
14233,D. Sula,45.0
13182,H. Marcelin,45.0
12730,J. Schneider,45.0
14227,V. Adeboyejo,45.0
15665,K. Sugimori,45.0
8734,A. Turgeman,45.0
11508,T. Anderson,45.0
12656,D. Hümmet,45.0
14337,F. Piszczek,45.0
16793,G. Walker,45.0
16754,J. Stanisic,45.0
13520,M. Malec,45.0
17480,T. Lauritsen,45.0
13796,G. MacKenzie,45.0
17618,D. Ściślak,45.0
9237,N. Datković,45.0
13197,Fer Niño,45.0
9702,G. Herrem,45.0
15103,Rubén Sánchez,45.0
11565,D. Poleon,45.0
4171,H. Weydandt,45.0
18240,C. Painter,45.0
18271,E. Tweed,45.0
12054,M. Mancosu,45.0
17929,G. Weiß,45.0
17451,M. Almeida,45.0
14256,M. Erlić,45.0
17878,N. Marthinussen,45.0
7136,T. Eaves,45.0
10385,F. Strauss,45.0
14967,J. Gurrola,45.0
8750,E. Cérica,45.0
10946,Borja Lázaro,45.0
15024,D. Lanius,45.0
9380,F. Ladapo,45.0
15230,F. Pangop,45.0
6784,Toni Martínez,45.0
15032,O. Rushfort,45.0
17960,A. Sørensen,45.0
14116,C. Masterson,45.0
11969,M. Pink,45.0
11053,A. Díaz,45.0
10832,V. Prodell,45.0
12432,S. Banza,45.0
16862,P. Niyongabire,45.0
16221,J. Reyes,45.0
6007,A. Zreľák,45.0
14079,A. Sayyadmanesh,45.0
16897,K. Tshiembe,45.0
11063,M. Feeney,45.0
14124,N. Casale,45.0
11435,P. Ayongo,45.0
16544,A. Ramírez,44.666666666666664
17345,B. Mendoza,44.666666666666664
16148,S. Rentería,44.666666666666664
6698,A. Favilli,44.666666666666664
17524,A. Abrahamsson,44.666666666666664
14519,D. Cortés,44.666666666666664
18245,C. Pattison,44.666666666666664
14722,K. Mouanga,44.666666666666664
16798,Y. Kaiser,44.666666666666664
16107,H. Offia,44.666666666666664
15509,P. Hoppe,44.666666666666664
11859,D. Stroh-Engel,44.666666666666664
14522,M. Currarino,44.666666666666664
16462,J. Hallam,44.666666666666664
15168,J. Gómez,44.666666666666664
16460,S. Seedorf,44.666666666666664
9916,Z. Celar,44.666666666666664
16797,L. Gibbens,44.666666666666664
15511,M. Mihaiu,44.666666666666664
17170,J. Koroma,44.666666666666664
16804,T. Allen,44.666666666666664
14315,W. Boyle,44.666666666666664
15098,F. Kelleher,44.666666666666664
7574,S. Kutschke,44.666666666666664
17224,M. Frese,44.666666666666664
15368,C. Richards,44.666666666666664
16529,T. Schmitt,44.666666666666664
17330,P. Sánchez,44.666666666666664
9482,L. Strizzolo,44.666666666666664
12543,D. Caddy,44.666666666666664
7000,Gonçalo Gregório,44.666666666666664
18244,K. Barker,44.666666666666664
11324,Ricardo Schutte,44.666666666666664
13741,K. Pogrebnyak,44.666666666666664
13748,F. Ohandza,44.666666666666664
14107,Júnior Brumado,44.666666666666664
15795,V. Oliver,44.666666666666664
14587,M. O'Sullivan,44.666666666666664
18260,A. De Angelis,44.666666666666664
15178,C. Quenum,44.666666666666664
15748,D. Carr,44.666666666666664
12078,K. van Veen,44.666666666666664
16995,A. Kilgour,44.666666666666664
14147,P. O'Connor,44.666666666666664
17912,Carlos Mendes Gomes,44.666666666666664
16006,Mésaque Djú,44.666666666666664
14215,N. Blumberg,44.666666666666664
14596,K. Garcia,44.666666666666664
16058,J. Graham,44.666666666666664
13155,D. Emmanouilidis,44.666666666666664
13536,J. Morias,44.666666666666664
15175,C. Stockton,44.666666666666664
14339,B. Dione,44.666666666666664
13798,C. Donaldson,44.666666666666664
11929,D. Germinale,44.666666666666664
12227,M. Obafemi,44.666666666666664
13440,Y. Annor,44.666666666666664
10447,S. Bakış,44.666666666666664
16828,M. Fernandes,44.666666666666664
14677,B. Morris,44.666666666666664
18266,Wang Peng,44.666666666666664
10024,Steven Prieto,44.666666666666664
13204,G. Simeone,44.666666666666664
13944,A. Riel,44.666666666666664
18047,Zhou Xin,44.666666666666664
12457,Lucas Rodrigues,44.666666666666664
13122,K. Moreno,44.666666666666664
9851,Y. Toyoda,44.666666666666664
18106,J. Dixon,44.666666666666664
10999,Willy,44.666666666666664
13578,F. Langsdorf,44.666666666666664
13078,R. Minor,44.666666666666664
17748,Wen Jiabao,44.666666666666664
11632,T. Hopper,44.666666666666664
4758,A. Pinamonti,44.666666666666664
18068,T. Charters,44.666666666666664
17958,J. Riquelme,44.666666666666664
14748,E. Bullaude,44.666666666666664
8773,T. Sandoval,44.666666666666664
13369,W. Omsberg,44.666666666666664
16923,J. Meiser,44.666666666666664
15545,N. Wähling,44.666666666666664
18152,R. Slevin,44.666666666666664
9178,O. Zawada,44.666666666666664
6863,A. Novakovich,44.666666666666664
13567,R. Crișan,44.666666666666664
18193,R. Griffiths,44.666666666666664
12703,K. Kinoshita,44.666666666666664
17070,M. McCrudden,44.666666666666664
14962,K. Pagliuca,44.666666666666664
17062,T. McNamee,44.666666666666664
16247,G. Wild,44.666666666666664
16947,Wei Zhen,44.666666666666664
17509,N. Perry,44.666666666666664
11027,E. Simms,44.666666666666664
15588,A. Wright,44.666666666666664
17858,J. Swaby-Neavin,44.666666666666664
9818,F. Ciampichetti,44.666666666666664
17200,D. Miljanović,44.666666666666664
6077,M. Suzuki,44.666666666666664
18247,Liu Guobo,44.666666666666664
16175,M. Kiilerich,44.666666666666664
11183,P. Sabbag,44.666666666666664
10760,Y. Amankwah,44.666666666666664
12646,A. Samuel,44.666666666666664
10032,F. Krüger,44.666666666666664
8594,Cassiano,44.666666666666664
11883,A. Williams,44.666666666666664
17709,R. Nartey,44.666666666666664
11495,T. Mabasa,44.666666666666664
16664,D. Enomoto,44.666666666666664
14197,K. Tagawa,44.666666666666664
13630,R. López,44.333333333333336
16953,P. Pierzchała,44.333333333333336
16049,M. Andersson,44.333333333333336
14690,K. Cannavò,44.333333333333336
4440,J. Perbet,44.333333333333336
13544,S. Chihadeh,44.333333333333336
14874,R. Bidounga,44.333333333333336
14598,G. Reilly,44.333333333333336
11433,P. Owusu,44.333333333333336
15234,H. Pernía,44.333333333333336
17955,J. Hancott,44.333333333333336
16370,F. Godoy,44.333333333333336
17530,A. Corban,44.333333333333336
7117,C. Monschein,44.333333333333336
16935,J. Kraus,44.333333333333336
14696,T. Nkada,44.333333333333336
14307,B. Albayrak,44.333333333333336
9705,J. Verhoek,44.333333333333336
14270,A. Kiwomya,44.333333333333336
14145,M. Talabidi,44.333333333333336
16981,P. Costea,44.333333333333336
15610,M. Centurión,44.333333333333336
18255,C. Heath,44.333333333333336
18015,W. Aouachria,44.333333333333336
14019,M. Djitté,44.333333333333336
15861,O. Gastrell,44.333333333333336
15951,N. Awuku,44.333333333333336
17265,E. Gumbs,44.333333333333336
18065,W. Horlison,44.333333333333336
12809,M. Schultz,44.333333333333336
12325,S. Yatéké,44.333333333333336
15475,D. Parkhouse,44.333333333333336
8779,José Gomes,44.333333333333336
15476,E. Ferigra,44.333333333333336
17073,Yang Yihu,44.333333333333336
14480,C. Cooke,44.333333333333336
17066,Osman Junior,44.333333333333336
18185,K. Osigwe,44.333333333333336
17697,A. Gigovic,44.333333333333336
15980,D. Butterworth,44.333333333333336
12795,S. Maholli,44.333333333333336
9766,Diogo Acosta,44.333333333333336
14140,A. Roczen,44.333333333333336
15886,G. Azzinnari,44.333333333333336
12754,C. Țîră,44.333333333333336
17230,L. Zottele,44.333333333333336
15395,G. Bellodi,44.333333333333336
9025,V. Ghiță,44.333333333333336
14109,R. Moldoveanu,44.333333333333336
13241,M. Phaeton,44.333333333333336
9609,M. Godden,44.333333333333336
17762,Yan Zihao,44.333333333333336
11715,S. Chabbi,44.333333333333336
8152,F. Pierrot,44.333333333333336
10933,P. Mullins,44.333333333333336
6792,A. Badji,44.333333333333336
12236,T. Cissokho,44.333333333333336
10609,G. Beretta,44.333333333333336
17889,J. Gesien,44.333333333333336
13468,E. Kamsoba,44.333333333333336
17998,R. Busset,44.333333333333336
9136,Simón Moreno,44.333333333333336
15993,L. Kitching,44.333333333333336
15152,J. Alabi,44.333333333333336
14987,S. Kilyén,44.333333333333336
11249,Miguel Ángel,44.333333333333336
7672,M. Tchokounté,44.333333333333336
10596,T. Konrad,44.333333333333336
11258,M. Akçay,44.333333333333336
15492,T. Cordner,44.333333333333336
16409,H. Al Geed,44.333333333333336
11546,D. Moreno,44.333333333333336
15749,A. Ceesay,44.333333333333336
9246,J. Arias,44.333333333333336
18246,H. Kyprianou,44.333333333333336
16309,Li Shenglong,44.333333333333336
11171,Miguel Ángel,44.333333333333336
13890,Kim Do Hyung,44.333333333333336
16672,B. Baajaj,44.333333333333336
17901,R. Johansen,44.333333333333336
7210,B. Girth,44.333333333333336
13121,F. Hornby,44.0
13298,R. Schlegel,44.0
14793,J. Rivera,44.0
13153,J. Mlakar,44.0
3669,Simy,44.0
11739,L. Norris,44.0
15956,Y. Roemer,44.0
15914,P. Webber,44.0
15902,M. Jørgensen,44.0
17054,Sun Guowen,44.0
15816,I. Miller,44.0
14698,Carlos Kevin,44.0
16010,Y. Letard,44.0
15448,M. Bauer,44.0
17164,L. Galicia,44.0
10409,Claudio,44.0
15927,T. Odusina,44.0
13368,A. Dovbyk,44.0
17096,M. Nawrocki,44.0
16954,Kim Ji Hyun,44.0
14740,E. Chilufya,44.0
11609,S. Mamba,44.0
17134,A. Farid,44.0
14768,A. Maldonado,44.0
16048,F. Jäkel,44.0
8778,A. Gaich,44.0
15997,K. Yeboah,44.0
17275,J. Martinez,44.0
12062,S. Kreyer,44.0
17150,N. Niemann,44.0
13318,K. Çelik,44.0
9854,Fabio,44.0
14665,I. Tarasov,44.0
17314,L. Stojsavljević,44.0
15638,A. Kecskés,44.0
16827,L. Gilboy,44.0
16137,N. Hoffmann,44.0
16741,A. Pitu,44.0
13778,A. Wilbraham,44.0
14570,M. Majrashi,44.0
16763,F. Al Ghashayan,44.0
15125,C. Bishop,44.0
12784,Y. Yakovenko,44.0
6603,C. Beck,44.0
10131,T. Knöll,44.0
16257,D. James,44.0
14407,A. Al Obud,44.0
18147,D. Keane,44.0
16108,R. Fujimura,44.0
18158,Ju Jong Dae,44.0
14106,J. Vargas,44.0
6074,U. Nayir,44.0
16512,J. Pask,44.0
12319,M. Toye,44.0
12860,J. McNerney,44.0
12209,Lim Jae Hyeok,44.0
16181,O. Patrick,44.0
10034,A. Kampetsis,44.0
17837,N. Anspach,44.0
15084,R. Hreniuc,44.0
16634,M. Rohr,44.0
16312,N. Geertsen,44.0
17827,D. Burns,44.0
16189,R. Deprem,44.0
15007,A. Celli,44.0
16147,Yang Shuai,44.0
15072,Kim Jung Ho,44.0
12263,S. Kavrazlı,44.0
9063,R. Peña,44.0
10014,S. Surridge,44.0
15646,R. Hove,44.0
4198,C. Larin,44.0
5844,S. Ganvoula,44.0
17939,Ye Chugui,44.0
11084,M. Tumminello,44.0
18129,Zhou Xiao,44.0
16087,N. D'Agostino,44.0
17554,E. Tia,44.0
14629,A. Bella-Kotchap,44.0
12761,A. Gero,44.0
16468,M. Kokos,44.0
13627,Nguyen Cong Phuong,44.0
14260,Marcos Isla,44.0
16083,A. Jakubiak,44.0
18130,K. Trewin,44.0
15535,M. Özvardar,44.0
9076,A. Adam,44.0
13659,M. Ziereis,44.0
17953,S. Ohlsson,44.0
7997,Ronan,44.0
18162,Jiang Minwen,44.0
16360,J. Gelhardt,43.666666666666664
12044,A. Gnanduillet,43.666666666666664
12729,R. Sawakami,43.666666666666664
15401,C. Tovar,43.666666666666664
18059,N. Bresciani,43.666666666666664
11417,Song Ju Hun,43.666666666666664
17521,T. Lillevold Johnsen,43.666666666666664
16857,Jo Yong Jae,43.666666666666664
11455,A. Camigliano,43.666666666666664
17625,M. Larsen,43.666666666666664
16294,J. Ogedi-Uzokwe,43.666666666666664
17867,D. Thøgersen,43.666666666666664
18177,J. Tauriainen,43.666666666666664
11885,N. Malić,43.666666666666664
14374,Kim Bo Seop,43.666666666666664
10173,L. Vaca,43.666666666666664
15276,J. Blyth,43.666666666666664
17250,M. Nakajima,43.666666666666664
12251,H. Camara,43.666666666666664
15239,M. Harrold,43.666666666666664
15015,L. Fierro,43.666666666666664
14439,E. Maanane,43.666666666666664
17879,L. Langhans,43.666666666666664
17123,C. Breadner,43.666666666666664
13348,P. Klimala,43.666666666666664
11985,P. Slišković,43.666666666666664
18101,J. Sweeney,43.666666666666664
17372,N. Zdichynec,43.666666666666664
13420,M. Gueye,43.666666666666664
18016,K. Kelly,43.666666666666664
14918,D. Balanyuk,43.666666666666664
17754,Alexandre Pimenta,43.666666666666664
16060,M. Nadé,43.666666666666664
15981,L. Gagliano,43.666666666666664
15774,M. Eid,43.666666666666664
10672,R. König,43.666666666666664
15458,Y. Merah,43.666666666666664
17450,I. Núñez,43.666666666666664
10300,J. Hamilton,43.666666666666664
16686,Kim Young Bin,43.666666666666664
18267,J. Ryan,43.666666666666664
12466,João Pedro,43.666666666666664
14328,A. Jakupović,43.666666666666664
18105,P. Langlois,43.666666666666664
15702,R. Menayese,43.666666666666664
18039,T. Yamaguchi,43.666666666666664
17407,F. Bilbija,43.666666666666664
14318,S. Sefil,43.666666666666664
16393,M. Collins,43.666666666666664
9972,H. Wright,43.666666666666664
15407,W. Ali,43.666666666666664
15666,Oh In-Pyo,43.666666666666664
18241,M. Peck,43.666666666666664
13995,N. Bannis,43.666666666666664
16254,M. Geran,43.666666666666664
17815,M. Anbo,43.666666666666664
13716,T. Väyrynen,43.666666666666664
13715,G. Mhango,43.666666666666664
12372,G. Nilsson,43.666666666666664
15843,Yang Boyu,43.666666666666664
13175,J. Strand Larsen,43.666666666666664
11354,E. Huth,43.666666666666664
15284,J. Coulson,43.666666666666664
15363,I. Sekigawa,43.666666666666664
13784,M. Richards,43.666666666666664
6754,Leonardo Rocha,43.666666666666664
14924,S. Karweina,43.666666666666664
18211,A. Doughty,43.666666666666664
14717,M. Kumbulla,43.666666666666664
17612,M. Al Shudukhi,43.666666666666664
14780,C. Hendry,43.666666666666664
11294,R. Ache,43.666666666666664
16957,O. Al Jadaani,43.666666666666664
17986,B. Horton,43.666666666666664
16846,E. Carratala Jimenez,43.666666666666664
15127,G. Blackwood,43.666666666666664
12558,R. Stewart,43.666666666666664
16925,M. Ando,43.666666666666664
14016,A. Akinola,43.333333333333336
16513,Kim Woo Suk,43.333333333333336
14398,K. Wootton,43.333333333333336
17741,M. Al Nakhli,43.333333333333336
17119,S. Jørgensen,43.333333333333336
18102,T. Johnson,43.333333333333336
10341,W. Togui,43.333333333333336
15376,M. Valiente,43.333333333333336
12007,Urko Vera,43.333333333333336
18119,S. Bajic,43.333333333333336
16608,O. Vojić,43.333333333333336
11712,M. Ošs,43.333333333333336
8769,J. Ferreira,43.333333333333336
14803,F. Puntoriere,43.333333333333336
16252,S. Liseth,43.333333333333336
15459,A. Niangbo,43.333333333333336
14091,M. Skenderović,43.333333333333336
13322,M. Donato,43.333333333333336
11762,S. Sané,43.333333333333336
13333,R. Renteria,43.333333333333336
10927,L. Nequecaur,43.333333333333336
15799,J. Ingham,43.333333333333336
14807,M. Mølvadgaard,43.333333333333336
16285,C. Fara,43.333333333333336
18173,C. Gormley,43.333333333333336
17414,A. Doğan,43.333333333333336
11965,A. Papazoglou,43.333333333333336
9153,S. Al Shehri,43.333333333333336
16616,A. Sokol,43.333333333333336
13421,Rubén Enri,43.333333333333336
15413,K. Isa,43.333333333333336
16379,Kim Tae Hwan,43.333333333333336
4706,H. Veerman,43.333333333333336
17589,L. Buchanan,43.333333333333336
17905,D. Walters,43.333333333333336
15003,A. Collins,43.333333333333336
